Time,Section,Velocity
5324,371,4.008
5324,372,5.076
5324,373,5.076
5324,390,-2.712
5324,391,-3.048
5324,392,-2.028
5324,399,2.304
5325,337,3.732
5325,338,-4.104
5325,339,2.088
5325,362,9.132
5325,363,8.016
5325,364,9.084
5325,365,-5.328
5325,366,5.604
5325,367,5.076
5325,369,9.852
5325,370,10.188
5325,371,4.008
5325,372,5.076
5325,373,5.076
5325,390,-2.652
5325,391,-2.94
5325,392,-2.028
5325,399,2.304
5326,337,3.732
5326,338,-4.116
5326,339,2.088
5326,362,9.096
5326,363,7.956
5326,364,9.12
5326,365,-5.124
5326,366,5.604
5326,367,5.076
5326,369,9.708
5326,370,10.08
5326,371,4.008
5326,372,5.076
5326,373,5.076
5326,390,-2.604
5326,391,-2.832
5326,392,-2.016
5326,399,2.304
5331,337,3.708
5331,338,-3.96
5331,339,2.1
5331,362,9.036
5331,363,8.712
5331,364,8.94
5331,365,0.288
5331,366,5.604
5331,367,5.076
5331,369,10.848
5331,370,10.608
5331,371,3.996
5331,372,5.076
5331,373,5.076
5331,390,3.264
5331,391,-3.96
5331,392,-2.052
5331,399,2.304
5332,337,3.672
5332,338,-3.972
5332,339,2.088
5332,362,8.856
5332,363,8.208
5332,364,8.892
5332,365,-5.94
5332,366,5.604
5332,367,5.076
5332,369,10.188
5332,370,10.404
5332,371,4.008
5332,372,5.076
5332,373,5.076
5332,390,-2.856
5332,391,-3.312
5332,392,-2.04
5332,399,2.304
5333,337,3.672
5333,338,-3.972
5333,339,2.088
5333,362,8.796
5333,363,8.124
5333,364,8.964
5333,365,-5.712
5333,366,5.604
5333,367,5.076
5333,369,9.996
5333,370,10.308
5333,371,4.008
5333,372,5.076
5333,373,5.076
5333,390,-2.772
5333,391,-3.168
5333,392,-2.028
5333,399,2.304
5334,337,3.66
5334,338,-3.984
5334,339,2.088
5334,362,8.76
5334,363,8.052
5334,364,9.012
5334,365,-5.496
5334,366,5.604
5334,367,5.076
5334,369,9.816
5334,370,10.2
5334,371,4.008
5334,372,5.076
5334,373,5.076
5334,390,-2.712
5334,391,-3.036
5334,392,-2.028
5334,399,2.304
5335,337,3.648
5335,338,-3.984
5335,339,2.088
5335,362,8.712
5335,363,7.98
5335,364,9.06
5335,365,-5.28
5335,366,5.604
5335,367,5.076
5335,369,9.66
5335,370,10.104
5335,371,4.008
5335,372,5.076
5335,373,5.076
5335,390,-2.652
5335,391,-2.916
5335,392,-2.016
5335,399,2.304
5336,337,3.648
5336,338,-3.984
5336,339,2.088
5336,362,8.676
5336,363,7.92
5336,364,9.096
5336,365,-5.088
5336,366,5.604
5336,367,5.076
5336,369,9.516
5336,370,10.008
5336,371,4.008
5336,372,5.076
5336,373,5.076
5336,390,-2.604
5336,391,-2.82
5336,392,-2.016
5336,399,2.304
5341,337,3.624
5341,338,-3.852
5341,339,2.1
5341,362,8.616
5341,363,8.628
5341,364,8.892
5341,365,0.288
5341,366,5.604
5341,367,5.076
5341,369,10.62
5341,370,10.524
5341,371,3.996
5341,372,5.076
5341,373,5.076
5341,390,3.252
5341,391,-3.948
5341,392,-2.052
5341,399,2.304
5342,337,3.6
5342,338,-3.864
5342,339,2.088
5342,362,8.436
5342,363,8.172
5342,364,8.88
5342,365,-5.892
5342,366,5.604
5342,367,5.076
5342,369,9.972
5342,370,10.332
5342,371,3.996
5342,372,5.076
5342,373,5.076
5342,390,-2.856
5342,391,-3.3
5342,392,-2.028
5342,399,2.304
5343,337,3.588
5343,338,-3.864
5343,339,2.088
5343,362,8.4
5343,363,8.1
5343,364,8.94
5343,365,-5.664
5343,366,5.604
5343,367,5.076
5343,369,9.792
5343,370,10.236
5343,371,4.008
5343,372,5.076
5343,373,5.076
5343,390,-2.772
5343,391,-3.144
5343,392,-2.028
5343,399,2.304
5344,337,3.576
5344,338,-3.876
5344,339,2.088
5344,362,8.352
5344,363,8.028
5344,364,9
5344,365,-5.448
5344,366,5.604
5344,367,5.076
5344,369,9.624
5344,370,10.14
5344,371,4.008
5344,372,5.076
5344,373,5.076
5344,390,-2.712
5344,391,-3.024
5344,392,-2.028
5344,399,2.304
5345,337,3.576
5345,338,-3.876
5345,339,2.088
5345,362,8.316
5345,363,7.956
5345,364,9.048
5345,365,-5.244
5345,366,5.604
5345,367,5.076
5345,369,9.48
5345,370,10.032
5345,371,4.008
5345,372,5.076
5345,373,5.076
5345,390,-2.652
5345,391,-2.904
5345,392,-2.016
5345,399,2.304
5346,337,3.564
5346,338,-3.876
5346,339,2.088
5346,362,8.28
5346,363,7.884
5346,364,9.084
5346,365,-5.052
5346,366,5.604
5346,367,5.076
5346,369,9.336
5346,370,9.936
5346,371,4.008
5346,372,5.076
5346,373,5.076
5346,390,-2.604
5346,391,-2.808
5346,392,-2.016
5346,399,2.304
5351,337,3.552
5351,338,-3.756
5351,339,2.1
5351,362,8.208
5351,363,8.544
5351,364,8.844
5351,365,0.288
5351,366,5.604
5351,367,5.076
5351,369,10.404
5351,370,10.44
5351,371,3.996
5351,372,5.076
5351,373,5.076
5351,390,3.24
5351,391,-3.936
5351,392,-2.052
5351,399,2.304
5352,337,3.528
5352,338,-3.768
5352,339,2.088
5352,362,8.052
5352,363,8.148
5352,364,8.868
5352,365,-5.856
5352,366,5.604
5352,367,5.076
5352,369,9.78
5352,370,10.26
5352,371,3.996
5352,372,5.076
5352,373,5.076
5352,390,-2.844
5352,391,-3.288
5352,392,-2.028
5352,399,2.304
5353,337,3.516
5353,338,-3.768
5353,339,2.088
5353,362,8.016
5353,363,8.076
5353,364,8.928
5353,365,-5.628
5353,366,5.604
5353,367,5.076
5353,369,9.612
5353,370,10.164
5353,371,3.996
5353,372,5.076
5353,373,5.076
5353,390,-2.772
5353,391,-3.132
5353,392,-2.028
5353,399,2.304
5354,337,3.504
5354,338,-3.78
5354,339,2.088
5354,362,7.98
5354,363,8.004
5354,364,8.988
5354,365,-5.424
5354,366,5.604
5354,367,5.076
5354,369,9.444
5354,370,10.068
5354,371,4.008
5354,372,5.076
5354,373,5.076
5354,390,-2.712
5354,391,-3.012
5354,392,-2.016
5354,399,2.304
5355,337,3.504
5355,338,-3.78
5355,339,2.088
5355,362,7.944
5355,363,7.932
5355,364,9.036
5355,365,-5.22
5355,366,5.604
5355,367,5.076
5355,369,9.3
5355,370,9.972
5355,371,4.008
5355,372,5.076
5355,373,5.076
5355,390,-2.652
5355,391,-2.892
5355,392,-2.016
5355,399,2.304
5356,337,3.492
5356,338,-3.78
5356,339,2.088
5356,362,7.908
5356,363,7.872
5356,364,9.072
5356,365,-5.016
5356,366,5.604
5356,367,5.076
5356,369,9.156
5356,370,9.888
5356,371,4.008
5356,372,5.076
5356,373,5.076
5356,390,-2.604
5356,391,-2.808
5356,392,-2.016
5356,399,2.304
5361,337,3.48
5361,338,-3.684
5361,339,2.1
5361,362,7.836
5361,363,8.46
5361,364,8.808
5361,365,0.288
5361,366,5.604
5361,367,5.076
5361,369,10.212
5361,370,10.368
5361,371,3.996
5361,372,5.076
5361,373,5.076
5361,390,3.228
5361,391,-3.924
5361,392,-2.052
5361,399,2.304
5362,337,3.456
5362,338,-3.684
5362,339,2.088
5362,362,7.692
5362,363,8.136
5362,364,8.856
5362,365,-5.82
5362,366,5.604
5362,367,5.076
5362,369,9.612
5362,370,10.2
5362,371,3.996
5362,372,5.076
5362,373,5.076
5362,390,-2.844
5362,391,-3.264
5362,392,-2.028
5362,399,2.304
5363,337,3.456
5363,338,-3.696
5363,339,2.088
5363,362,7.656
5363,363,8.052
5363,364,8.916
5363,365,-5.604
5363,366,5.604
5363,367,5.076
5363,369,9.432
5363,370,10.116
5363,371,3.996
5363,372,5.076
5363,373,5.076
5363,390,-2.772
5363,391,-3.12
5363,392,-2.028
5363,399,2.304
5364,337,3.444
5364,338,-3.696
5364,339,2.088
5364,362,7.62
5364,363,7.98
5364,364,8.964
5364,365,-5.388
5364,366,5.604
5364,367,5.076
5364,369,9.276
5364,370,10.02
5364,371,4.008
5364,372,5.076
5364,373,5.076
5364,390,-2.712
5364,391,-2.988
5364,392,-2.016
5364,399,2.304
5365,337,3.432
5365,338,-3.696
5365,339,2.088
5365,362,7.584
5365,363,7.92
5365,364,9.012
5365,365,-5.184
5365,366,5.604
5365,367,5.076
5365,369,9.132
5365,370,9.924
5365,371,4.008
5365,372,5.076
5365,373,5.076
5365,390,-2.652
5365,391,-2.88
5365,392,-2.016
5365,399,2.304
5366,337,3.432
5366,338,-3.696
5366,339,2.088
5366,362,7.56
5366,363,7.848
5366,364,9.06
5366,365,-4.992
5366,366,5.604
5366,367,5.076
5366,369,9
5366,370,9.828
5366,371,4.008
5366,372,5.076
5366,373,5.076
5366,390,-2.604
5366,391,-2.796
5366,392,-2.016
5366,399,2.304
5411,337,4.152
5411,338,-4.548
5411,339,2.076
5411,362,0.312
5411,363,9.084
5411,364,9.324
5411,365,0.3
5411,366,5.532
5411,367,5.004
5411,369,12.012
5411,370,11.196
5411,371,3.936
5411,372,5.004
5411,373,5.004
5411,390,-3.252
5411,391,-4.116
5411,392,-2.004
5411,399,2.268
5412,337,4.092
5412,338,-4.536
5412,339,2.064
5412,362,0.3
5412,363,8.448
5412,364,8.94
5412,365,-6.204
5412,366,5.532
5412,367,5.004
5412,369,11.208
5412,370,10.908
5412,371,3.948
5412,372,5.004
5412,373,5.004
5412,390,-2.94
5412,391,-3.504
5412,392,-1.992
5412,399,2.268
5413,337,4.068
5413,338,-4.536
5413,339,2.064
5413,362,0.3
5413,363,8.34
5413,364,8.868
5413,365,-5.952
5413,366,5.532
5413,367,4.992
5413,369,10.98
5413,370,10.788
5413,371,3.948
5413,372,4.992
5413,373,4.992
5413,390,-2.856
5413,391,-3.348
5413,392,-1.98
5413,399,2.268
5414,337,4.056
5414,338,-4.536
5414,339,2.064
5414,362,0.3
5414,363,8.256
5414,364,8.916
5414,365,-5.712
5414,366,5.52
5414,367,4.992
5414,369,10.764
5414,370,10.668
5414,371,3.948
5414,372,4.992
5414,373,4.992
5414,390,-2.796
5414,391,-3.204
5414,392,-1.98
5414,399,2.268
5415,337,4.044
5415,338,-4.536
5415,339,2.064
5415,362,0.3
5415,363,8.16
5415,364,8.964
5415,365,-5.484
5415,366,5.52
5415,367,4.992
5415,369,10.584
5415,370,10.548
5415,371,3.948
5415,372,4.992
5415,373,4.992
5415,390,-2.736
5415,391,-3.084
5415,392,-1.968
5415,399,2.268
5416,337,4.032
5416,338,-4.536
5416,339,2.064
5416,362,0.3
5416,363,8.088
5416,364,9.012
5416,365,-5.268
5416,366,5.52
5416,367,4.992
5416,369,10.404
5416,370,10.44
5416,371,3.948
5416,372,4.992
5416,373,4.992
5416,390,-2.688
5416,391,-2.976
5416,392,-1.968
5416,399,2.268
5421,337,3.804
5421,338,-4.104
5421,339,2.076
5421,362,9.492
5421,363,8.796
5421,364,9.084
5421,365,0.3
5421,366,5.532
5421,367,4.992
5421,369,11.076
5421,370,10.776
5421,371,3.936
5421,372,4.992
5421,373,4.992
5421,390,3.204
5421,391,-4.092
5421,392,-1.992
5421,399,2.268
5422,337,3.756
5422,338,-4.104
5422,339,2.064
5422,362,9.288
5422,363,8.184
5422,364,8.736
5422,365,-6
5422,366,5.52
5422,367,4.992
5422,369,10.38
5422,370,10.548
5422,371,3.948
5422,372,4.992
5422,373,4.992
5422,390,-2.904
5422,391,-3.444
5422,392,-1.968
5422,399,2.268
5423,337,3.744
5423,338,-4.116
5423,339,2.064
5423,362,9.228
5423,363,8.1
5423,364,8.796
5423,365,-5.772
5423,366,5.52
5423,367,4.992
5423,369,10.176
5423,370,10.452
5423,371,3.948
5423,372,4.992
5423,373,4.992
5423,390,-2.832
5423,391,-3.3
5423,392,-1.968
5423,399,2.268
5424,337,3.744
5424,338,-4.116
5424,339,2.064
5424,362,9.18
5424,363,8.016
5424,364,8.856
5424,365,-5.544
5424,366,5.52
5424,367,4.992
5424,369,9.996
5424,370,10.344
5424,371,3.948
5424,372,4.992
5424,373,4.992
5424,390,-2.76
5424,391,-3.156
5424,392,-1.956
5424,399,2.268
5425,337,3.732
5425,338,-4.116
5425,339,2.064
5425,362,9.132
5425,363,7.944
5425,364,8.904
5425,365,-5.328
5425,366,5.52
5425,367,4.992
5425,369,9.84
5425,370,10.236
5425,371,3.948
5425,372,4.992
5425,373,4.992
5425,390,-2.7
5425,391,-3.048
5425,392,-1.956
5425,399,2.268
5426,337,3.72
5426,338,-4.116
5426,339,2.064
5426,362,9.096
5426,363,7.872
5426,364,8.94
5426,365,-5.124
5426,366,5.52
5426,367,4.992
5426,369,9.684
5426,370,10.14
5426,371,3.948
5426,372,4.992
5426,373,4.992
5426,390,-2.652
5426,391,-2.952
5426,392,-1.956
5426,399,2.268
5431,337,3.708
5431,338,-3.972
5431,339,2.076
5431,362,9.036
5431,363,8.7
5431,364,9.024
5431,365,0.288
5431,366,5.532
5431,367,4.992
5431,369,10.824
5431,370,10.68
5431,371,3.936
5431,372,4.992
5431,373,4.992
5431,390,3.192
5431,391,-4.08
5431,392,-1.992
5431,399,2.268
5432,337,3.672
5432,338,-3.984
5432,339,2.064
5432,362,8.856
5432,363,8.136
5432,364,8.712
5432,365,-5.952
5432,366,5.52
5432,367,4.992
5432,369,10.164
5432,370,10.464
5432,371,3.948
5432,372,4.992
5432,373,4.992
5432,390,-2.904
5432,391,-3.432
5432,392,-1.968
5432,399,2.268
5433,337,3.66
5433,338,-3.984
5433,339,2.064
5433,362,8.796
5433,363,8.052
5433,364,8.784
5433,365,-5.724
5433,366,5.52
5433,367,4.992
5433,369,9.972
5433,370,10.368
5433,371,3.948
5433,372,4.992
5433,373,4.992
5433,390,-2.82
5433,391,-3.276
5433,392,-1.968
5433,399,2.268
5434,337,3.648
5434,338,-3.996
5434,339,2.064
5434,362,8.76
5434,363,7.98
5434,364,8.832
5434,365,-5.496
5434,366,5.52
5434,367,4.992
5434,369,9.804
5434,370,10.26
5434,371,3.948
5434,372,4.992
5434,373,4.992
5434,390,-2.76
5434,391,-3.144
5434,392,-1.956
5434,399,2.268
5435,337,3.648
5435,338,-3.996
5435,339,2.064
5435,362,8.712
5435,363,7.908
5435,364,8.88
5435,365,-5.292
5435,366,5.52
5435,367,4.992
5435,369,9.636
5435,370,10.164
5435,371,3.948
5435,372,4.992
5435,373,4.992
5435,390,-2.7
5435,391,-3.036
5435,392,-1.956
5435,399,2.268
5436,337,3.636
5436,338,-3.996
5436,339,2.064
5436,362,8.676
5436,363,7.836
5436,364,8.928
5436,365,-5.088
5436,366,5.52
5436,367,4.992
5436,369,9.492
5436,370,10.056
5436,371,3.948
5436,372,4.992
5436,373,4.992
5436,390,-2.652
5436,391,-2.952
5436,392,-1.944
5436,399,2.268
5441,337,3.624
5441,338,-3.864
5441,339,2.076
5441,362,8.616
5441,363,8.604
5441,364,8.976
5441,365,0.288
5441,366,5.52
5441,367,4.992
5441,369,10.596
5441,370,10.584
5441,371,3.936
5441,372,4.992
5441,373,4.992
5441,390,3.18
5441,391,-4.068
5441,392,-1.98
5441,399,2.268
5442,337,3.588
5442,338,-3.876
5442,339,2.064
5442,362,8.436
5442,363,8.1
5442,364,8.7
5442,365,-5.904
5442,366,5.52
5442,367,4.992
5442,369,9.96
5442,370,10.38
5442,371,3.948
5442,372,4.992
5442,373,4.992
5442,390,-2.892
5442,391,-3.408
5442,392,-1.968
5442,399,2.268
5443,337,3.588
5443,338,-3.876
5443,339,2.064
5443,362,8.4
5443,363,8.028
5443,364,8.76
5443,365,-5.676
5443,366,5.52
5443,367,4.992
5443,369,9.768
5443,370,10.296
5443,371,3.948
5443,372,4.992
5443,373,4.992
5443,390,-2.82
5443,391,-3.264
5443,392,-1.956
5443,399,2.268
5444,337,3.576
5444,338,-3.876
5444,339,2.064
5444,362,8.352
5444,363,7.944
5444,364,8.82
5444,365,-5.46
5444,366,5.52
5444,367,4.992
5444,369,9.6
5444,370,10.188
5444,371,3.948
5444,372,4.992
5444,373,4.992
5444,390,-2.76
5444,391,-3.132
5444,392,-1.956
5444,399,2.268
5445,337,3.564
5445,338,-3.888
5445,339,2.064
5445,362,8.316
5445,363,7.872
5445,364,8.868
5445,365,-5.256
5445,366,5.52
5445,367,4.992
5445,369,9.456
5445,370,10.092
5445,371,3.948
5445,372,4.992
5445,373,4.992
5445,390,-2.7
5445,391,-3.024
5445,392,-1.956
5445,399,2.268
5446,337,3.564
5446,338,-3.888
5446,339,2.064
5446,362,8.28
5446,363,7.812
5446,364,8.904
5446,365,-5.052
5446,366,5.52
5446,367,4.992
5446,369,9.312
5446,370,9.996
5446,371,3.948
5446,372,4.992
5446,373,4.992
5446,390,-2.652
5446,391,-2.94
5446,392,-1.944
5446,399,2.268
5451,337,3.552
5451,338,-3.768
5451,339,2.076
5451,362,8.208
5451,363,8.52
5451,364,8.94
5451,365,0.288
5451,366,5.52
5451,367,4.992
5451,369,10.38
5451,370,10.5
5451,371,3.936
5451,372,4.992
5451,373,4.992
5451,390,-3.168
5451,391,-4.056
5451,392,-1.98
5451,399,2.268
5452,337,3.516
5452,338,-3.78
5452,339,2.076
5452,362,8.052
5452,363,8.076
5452,364,8.688
5452,365,-5.868
5452,366,5.52
5452,367,4.992
5452,369,9.756
5452,370,10.32
5452,371,3.936
5452,372,4.992
5452,373,4.992
5452,390,-2.892
5452,391,-3.396
5452,392,-1.968
5452,399,2.268
5453,337,3.516
5453,338,-3.78
5453,339,2.064
5453,362,8.016
5453,363,8.004
5453,364,8.748
5453,365,-5.64
5453,366,5.52
5453,367,4.992
5453,369,9.588
5453,370,10.224
5453,371,3.948
5453,372,4.992
5453,373,4.992
5453,390,-2.82
5453,391,-3.252
5453,392,-1.956
5453,399,2.268
5454,337,3.504
5454,338,-3.792
5454,339,2.064
5454,362,7.98
5454,363,7.92
5454,364,8.808
5454,365,-5.424
5454,366,5.52
5454,367,4.992
5454,369,9.42
5454,370,10.128
5454,371,3.948
5454,372,4.992
5454,373,4.992
5454,390,-2.76
5454,391,-3.12
5454,392,-1.956
5454,399,2.268
5455,337,3.492
5455,338,-3.792
5455,339,2.064
5455,362,7.944
5455,363,7.86
5455,364,8.856
5455,365,-5.22
5455,366,5.52
5455,367,4.992
5455,369,9.276
5455,370,10.032
5455,371,3.948
5455,372,4.992
5455,373,4.992
5455,390,-2.7
5455,391,-3.012
5455,392,-1.956
5455,399,2.268
5456,337,3.492
5456,338,-3.792
5456,339,2.064
5456,362,7.908
5456,363,7.788
5456,364,8.892
5456,365,-5.028
5456,366,5.52
5456,367,4.992
5456,369,9.132
5456,370,9.936
5456,371,3.948
5456,372,4.992
5456,373,4.992
5456,390,-2.652
5456,391,-2.94
5456,392,-1.944
5456,399,2.268
5461,337,3.48
5461,338,-3.684
5461,339,2.076
5461,362,7.836
5461,363,8.436
5461,364,8.892
5461,365,0.288
5461,366,5.52
5461,367,4.992
5461,369,10.2
5461,370,10.428
5461,371,3.936
5461,372,4.992
5461,373,4.992
5461,390,-3.168
5461,391,-4.044
5461,392,-1.98
5461,399,2.268
5462,337,3.456
5462,338,-3.696
5462,339,2.076
5462,362,7.692
5462,363,8.064
5462,364,8.664
5462,365,-5.82
5462,366,5.52
5462,367,4.992
5462,369,9.588
5462,370,10.26
5462,371,3.936
5462,372,4.992
5462,373,4.992
5462,390,-2.892
5462,391,-3.384
5462,392,-1.968
5462,399,2.268
5463,337,3.444
5463,338,-3.696
5463,339,2.064
5463,362,7.656
5463,363,7.98
5463,364,8.736
5463,365,-5.604
5463,366,5.52
5463,367,4.992
5463,369,9.408
5463,370,10.176
5463,371,3.936
5463,372,4.992
5463,373,4.992
5463,390,-2.82
5463,391,-3.228
5463,392,-1.956
5463,399,2.268
5464,337,3.444
5464,338,-3.708
5464,339,2.064
5464,362,7.62
5464,363,7.908
5464,364,8.784
5464,365,-5.388
5464,366,5.52
5464,367,4.992
5464,369,9.252
5464,370,10.08
5464,371,3.948
5464,372,4.992
5464,373,4.992
5464,390,-2.76
5464,391,-3.108
5464,392,-1.956
5464,399,2.268
5465,337,3.432
5465,338,-3.708
5465,339,2.064
5465,362,7.584
5465,363,7.836
5465,364,8.844
5465,365,-5.196
5465,366,5.52
5465,367,4.992
5465,369,9.108
5465,370,9.984
5465,371,3.948
5465,372,4.992
5465,373,4.992
5465,390,-2.7
5465,391,-3
5465,392,-1.944
5465,399,2.268
5466,337,3.432
5466,338,-3.708
5466,339,2.064
5466,362,7.56
5466,363,7.776
5466,364,8.88
5466,365,-5.004
5466,366,5.52
5466,367,4.992
5466,369,8.976
5466,370,9.888
5466,371,3.948
5466,372,4.992
5466,373,4.992
5466,390,-2.64
5466,391,-2.928
5466,392,-1.944
5466,399,2.268
5511,337,4.152
5511,338,-4.56
5511,339,2.052
5511,362,0.312
5511,363,9.06
5511,364,9.384
5511,365,0.3
5511,366,5.448
5511,367,4.932
5511,369,11.988
5511,370,11.244
5511,371,3.888
5511,372,4.932
5511,373,4.932
5511,390,3.276
5511,391,-4.212
5511,392,-1.956
5511,399,2.232
5512,337,4.08
5512,338,-4.548
5512,339,2.052
5512,362,0.3
5512,363,8.388
5512,364,9.024
5512,365,-6.216
5512,366,5.448
5512,367,4.92
5512,369,11.184
5512,370,10.956
5512,371,3.888
5512,372,4.92
5512,373,4.92
5512,390,-2.964
5512,391,-3.6
5512,392,-1.932
5512,399,2.232
5513,337,4.068
5513,338,-4.548
5513,339,2.04
5513,362,0.3
5513,363,8.28
5513,364,8.928
5513,365,-5.952
5513,366,5.448
5513,367,4.92
5513,369,10.956
5513,370,10.836
5513,371,3.888
5513,372,4.92
5513,373,4.92
5513,390,-2.892
5513,391,-3.432
5513,392,-1.932
5513,399,2.232
5514,337,4.056
5514,338,-4.548
5514,339,2.04
5514,362,0.3
5514,363,8.184
5514,364,8.844
5514,365,-5.712
5514,366,5.448
5514,367,4.92
5514,369,10.752
5514,370,10.716
5514,371,3.888
5514,372,4.92
5514,373,4.92
5514,390,-2.82
5514,391,-3.3
5514,392,-1.92
5514,399,2.232
5515,337,4.044
5515,338,-4.548
5515,339,2.04
5515,362,0.3
5515,363,8.1
5515,364,8.796
5515,365,-5.484
5515,366,5.448
5515,367,4.92
5515,369,10.56
5515,370,10.596
5515,371,3.888
5515,372,4.92
5515,373,4.92
5515,390,-2.76
5515,391,-3.18
5515,392,-1.92
5515,399,2.232
5516,337,4.032
5516,338,-4.548
5516,339,2.04
5516,362,0.3
5516,363,8.016
5516,364,8.844
5516,365,-5.268
5516,366,5.436
5516,367,4.92
5516,369,10.392
5516,370,10.488
5516,371,3.888
5516,372,4.92
5516,373,4.92
5516,390,-2.712
5516,391,-3.06
5516,392,-1.908
5516,399,2.232
5521,337,3.804
5521,338,-4.104
5521,339,2.052
5521,362,9.492
5521,363,8.772
5521,364,9.156
5521,365,0.3
5521,366,5.448
5521,367,4.932
5521,369,11.052
5521,370,10.836
5521,371,3.876
5521,372,4.932
5521,373,4.932
5521,390,-3.216
5521,391,-4.188
5521,392,-1.932
5521,399,2.232
5522,337,3.756
5522,338,-4.116
5522,339,2.052
5522,362,9.288
5522,363,8.16
5522,364,8.82
5522,365,-6.012
5522,366,5.448
5522,367,4.92
5522,369,10.356
5522,370,10.596
5522,371,3.888
5522,372,4.92
5522,373,4.92
5522,390,-2.928
5522,391,-3.54
5522,392,-1.92
5522,399,2.232
5523,337,3.744
5523,338,-4.116
5523,339,2.052
5523,362,9.228
5523,363,8.028
5523,364,8.736
5523,365,-5.772
5523,366,5.448
5523,367,4.92
5523,369,10.164
5523,370,10.5
5523,371,3.888
5523,372,4.92
5523,373,4.92
5523,390,-2.856
5523,391,-3.384
5523,392,-1.908
5523,399,2.232
5524,337,3.732
5524,338,-4.128
5524,339,2.04
5524,362,9.18
5524,363,7.944
5524,364,8.688
5524,365,-5.544
5524,366,5.436
5524,367,4.92
5524,369,9.984
5524,370,10.392
5524,371,3.888
5524,372,4.92
5524,373,4.92
5524,390,-2.784
5524,391,-3.252
5524,392,-1.908
5524,399,2.232
5525,337,3.732
5525,338,-4.128
5525,339,2.04
5525,362,9.132
5525,363,7.872
5525,364,8.736
5525,365,-5.328
5525,366,5.436
5525,367,4.92
5525,369,9.816
5525,370,10.284
5525,371,3.888
5525,372,4.92
5525,373,4.92
5525,390,-2.736
5525,391,-3.132
5525,392,-1.896
5525,399,2.232
5526,337,3.72
5526,338,-4.128
5526,339,2.04
5526,362,9.096
5526,363,7.8
5526,364,8.772
5526,365,-5.124
5526,366,5.436
5526,367,4.92
5526,369,9.66
5526,370,10.188
5526,371,3.888
5526,372,4.92
5526,373,4.92
5526,390,-2.676
5526,391,-3.06
5526,392,-1.896
5526,399,2.232
5531,337,3.708
5531,338,-3.984
5531,339,2.064
5531,362,9.036
5531,363,8.676
5531,364,9.096
5531,365,0.288
5531,366,5.448
5531,367,4.92
5531,369,10.8
5531,370,10.728
5531,371,3.876
5531,372,4.92
5531,373,4.92
5531,390,-3.204
5531,391,-4.176
5531,392,-1.92
5531,399,2.232
5532,337,3.672
5532,338,-3.996
5532,339,2.052
5532,362,8.856
5532,363,8.076
5532,364,8.772
5532,365,-5.952
5532,366,5.448
5532,367,4.92
5532,369,10.14
5532,370,10.512
5532,371,3.888
5532,372,4.92
5532,373,4.92
5532,390,-2.928
5532,391,-3.516
5532,392,-1.908
5532,399,2.232
5533,337,3.66
5533,338,-3.996
5533,339,2.052
5533,362,8.796
5533,363,7.992
5533,364,8.7
5533,365,-5.724
5533,366,5.448
5533,367,4.92
5533,369,9.948
5533,370,10.416
5533,371,3.888
5533,372,4.92
5533,373,4.92
5533,390,-2.856
5533,391,-3.372
5533,392,-1.908
5533,399,2.232
5534,337,3.648
5534,338,-3.996
5534,339,2.04
5534,362,8.76
5534,363,7.908
5534,364,8.664
5534,365,-5.508
5534,366,5.436
5534,367,4.92
5534,369,9.78
5534,370,10.308
5534,371,3.888
5534,372,4.92
5534,373,4.92
5534,390,-2.784
5534,391,-3.24
5534,392,-1.896
5534,399,2.232
5535,337,3.636
5535,338,-4.008
5535,339,2.04
5535,362,8.712
5535,363,7.836
5535,364,8.712
5535,365,-5.292
5535,366,5.436
5535,367,4.92
5535,369,9.624
5535,370,10.212
5535,371,3.888
5535,372,4.92
5535,373,4.92
5535,390,-2.724
5535,391,-3.132
5535,392,-1.896
5535,399,2.232
5536,337,3.636
5536,338,-4.008
5536,339,2.04
5536,362,8.676
5536,363,7.764
5536,364,8.76
5536,365,-5.088
5536,366,5.436
5536,367,4.92
5536,369,9.468
5536,370,10.104
5536,371,3.888
5536,372,4.92
5536,373,4.92
5536,390,-2.676
5536,391,-3.048
5536,392,-1.896
5536,399,2.232
5541,337,3.624
5541,338,-3.876
5541,339,2.064
5541,362,8.616
5541,363,8.58
5541,364,9.048
5541,365,0.288
5541,366,5.448
5541,367,4.92
5541,369,10.572
5541,370,10.632
5541,371,3.876
5541,372,4.92
5541,373,4.92
5541,390,-3.204
5541,391,-4.164
5541,392,-1.92
5541,399,2.232
5542,337,3.588
5542,338,-3.888
5542,339,2.052
5542,362,8.448
5542,363,8.04
5542,364,8.724
5542,365,-5.916
5542,366,5.448
5542,367,4.92
5542,369,9.936
5542,370,10.428
5542,371,3.888
5542,372,4.92
5542,373,4.92
5542,390,-2.928
5542,391,-3.504
5542,392,-1.908
5542,399,2.232
5543,337,3.576
5543,338,-3.888
5543,339,2.052
5543,362,8.4
5543,363,7.956
5543,364,8.652
5543,365,-5.676
5543,366,5.448
5543,367,4.92
5543,369,9.756
5543,370,10.344
5543,371,3.888
5543,372,4.92
5543,373,4.92
5543,390,-2.856
5543,391,-3.348
5543,392,-1.908
5543,399,2.232
5544,337,3.576
5544,338,-3.888
5544,339,2.04
5544,362,8.352
5544,363,7.884
5544,364,8.652
5544,365,-5.46
5544,366,5.436
5544,367,4.92
5544,369,9.588
